txn_id,sku_id,sale_date,units_sold,selling_price,discount_pct,channel
TXN-000384,SKU-0020,2024-08-03,3,1405,0,Online - Website
TXN-000385,SKU-0020,2024-08-06,1,1405,0,Online - Nykaa
TXN-000386,SKU-0020,2024-08-09,1,1405,0,Online - Nykaa
TXN-000387,SKU-0020,2024-08-10,1,1194,15,Online - Instagram
TXN-000388,SKU-0020,2024-08-12,1,1194,15,Store - MG Road
TXN-000389,SKU-0020,2024-08-13,1,1405,0,Online - Instagram
TXN-000390,SKU-0020,2024-08-14,1,1124,20,Store - MG Road
TXN-000391,SKU-0020,2024-08-15,2,1264,10,Online - Instagram
TXN-000392,SKU-0020,2024-08-16,1,1405,0,Online - Instagram
TXN-000393,SKU-0020,2024-08-19,1,1124,20,Store - Indiranagar
TXN-000394,SKU-0020,2024-08-21,1,1405,0,Online - Website
TXN-000395,SKU-0020,2024-08-23,3,1405,0,Store - MG Road
TXN-000396,SKU-0020,2024-08-26,3,1264,10,Store - MG Road
TXN-000397,SKU-0020,2024-08-27,2,1054,25,Store - Koramangala
TXN-000398,SKU-0020,2024-08-29,2,1405,0,Online - Instagram
TXN-000399,SKU-0020,2024-08-30,1,1405,0,Online - Website
TXN-000400,SKU-0020,2024-09-01,2,1264,10,Store - Indiranagar
TXN-000401,SKU-0020,2024-09-03,3,1405,0,Online - Website
TXN-000402,SKU-0020,2024-09-06,1,1405,0,Store - MG Road
TXN-000403,SKU-0020,2024-09-09,3,1264,10,Online - Nykaa
TXN-000404,SKU-0020,2024-09-11,2,1124,20,Online - Nykaa
TXN-000405,SKU-0020,2024-09-12,1,1405,0,Online - Instagram
TXN-000406,SKU-0020,2024-09-15,2,1405,0,Online - Website
TXN-000407,SKU-0020,2024-09-18,3,1405,0,Online - Website
TXN-000408,SKU-0020,2024-09-21,1,1405,0,Online - Nykaa
TXN-000409,SKU-0020,2024-09-23,3,1405,0,Store - Koramangala
TXN-000410,SKU-0020,2024-09-25,1,1405,0,Online - Website
TXN-000411,SKU-0020,2024-09-27,2,1405,0,Store - Koramangala
TXN-000412,SKU-0020,2024-09-28,2,1405,0,Online - Instagram
TXN-000413,SKU-0020,2024-09-29,2,1194,15,Store - MG Road
TXN-000414,SKU-0021,2024-09-20,3,1613,0,Online - Instagram
TXN-000415,SKU-0021,2024-09-21,3,1613,0,Store - MG Road
TXN-000416,SKU-0021,2024-09-22,1,1613,0,Store - Koramangala
TXN-000417,SKU-0021,2024-09-23,2,1613,0,Store - Koramangala
TXN-000418,SKU-0021,2024-09-25,3,1452,10,Online - Website
TXN-000419,SKU-0021,2024-09-28,2,1613,0,Online - Nykaa
TXN-000420,SKU-0021,2024-09-29,1,1452,10,Store - Indiranagar
TXN-000421,SKU-0021,2024-09-30,1,1613,0,Online - Website
TXN-000422,SKU-0021,2024-10-01,2,1613,0,Store - MG Road
TXN-000423,SKU-0021,2024-10-02,2,1613,0,Store - Indiranagar
TXN-000424,SKU-0021,2024-10-03,2,1371,15,Online - Nykaa
TXN-000425,SKU-0021,2024-10-05,2,1613,0,Online - Instagram
TXN-000426,SKU-0021,2024-10-07,3,1613,0,Store - Koramangala
TXN-000427,SKU-0021,2024-10-08,3,1613,0,Store - MG Road
TXN-000428,SKU-0021,2024-10-09,1,1613,0,Store - MG Road
TXN-000429,SKU-0021,2024-10-10,1,1613,0,Online - Instagram
TXN-000430,SKU-0021,2024-10-13,2,1371,15,Store - Indiranagar
TXN-000431,SKU-0021,2024-10-14,3,1452,10,Store - MG Road
TXN-000432,SKU-0021,2024-10-16,3,1613,0,Store - Indiranagar
TXN-000433,SKU-0021,2024-10-19,1,1613,0,Online - Website
TXN-000434,SKU-0021,2024-10-22,2,1613,0,Online - Nykaa
TXN-000435,SKU-0021,2024-10-23,2,1613,0,Online - Instagram
TXN-000436,SKU-0021,2024-10-24,3,1613,0,Store - Indiranagar
TXN-000437,SKU-0021,2024-10-26,2,1613,0,Store - Indiranagar
TXN-000438,SKU-0021,2024-10-27,1,1613,0,Online - Website
TXN-000439,SKU-0021,2024-10-30,1,1613,0,Store - Indiranagar
TXN-000440,SKU-0021,2024-10-31,3,1613,0,Online - Website
TXN-000441,SKU-0021,2024-11-01,3,1613,0,Store - Indiranagar
TXN-000442,SKU-0021,2024-11-04,2,1452,10,Online - Website
TXN-000443,SKU-0021,2024-11-06,1,1613,0,Store - MG Road
TXN-000444,SKU-0021,2024-11-09,3,1613,0,Store - MG Road
TXN-000445,SKU-0021,2024-11-11,1,1613,0,Online - Nykaa
TXN-000446,SKU-0021,2024-11-12,2,1371,15,Online - Nykaa
TXN-000447,SKU-0021,2024-11-13,2,1371,15,Store - MG Road
TXN-000448,SKU-0022,2024-10-10,3,1217,0,Online - Nykaa
TXN-000449,SKU-0022,2024-10-13,1,1217,0,Store - Koramangala
TXN-000450,SKU-0022,2024-10-14,3,1217,0,Store - Indiranagar
TXN-000451,SKU-0022,2024-10-17,1,1217,0,Store - MG Road
TXN-000452,SKU-0022,2024-10-18,2,1217,0,Store - Indiranagar
TXN-000453,SKU-0022,2024-10-21,2,1217,0,Store - Koramangala
TXN-000454,SKU-0022,2024-10-23,3,1217,0,Online - Nykaa
TXN-000455,SKU-0022,2024-10-26,2,1217,0,Store - Koramangala
TXN-000456,SKU-0022,2024-10-28,3,974,20,Store - MG Road
TXN-000457,SKU-0022,2024-10-31,1,1217,0,Store - Koramangala
TXN-000458,SKU-0022,2024-11-03,2,1217,0,Online - Instagram
TXN-000459,SKU-0022,2024-11-06,2,1217,0,Store - MG Road
TXN-000460,SKU-0022,2024-11-09,2,1217,0,Store - Indiranagar
TXN-000461,SKU-0022,2024-11-12,2,1217,0,Online - Nykaa
TXN-000462,SKU-0022,2024-11-13,3,1034,15,Store - Indiranagar
TXN-000463,SKU-0022,2024-11-14,2,1217,0,Online - Instagram
TXN-000464,SKU-0022,2024-11-15,2,1217,0,Store - MG Road
TXN-000465,SKU-0022,2024-11-17,3,1217,0,Store - Koramangala
TXN-000466,SKU-0022,2024-11-19,2,1217,0,Store - Koramangala
TXN-000467,SKU-0022,2024-11-21,1,1217,0,Store - Indiranagar
TXN-000468,SKU-0022,2024-11-22,2,1217,0,Online - Instagram
TXN-000469,SKU-0022,2024-11-25,3,974,20,Online - Instagram
TXN-000470,SKU-0022,2024-11-28,3,1217,0,Store - MG Road
TXN-000471,SKU-0022,2024-11-29,3,1217,0,Online - Instagram
TXN-000472,SKU-0023,2024-07-28,3,1318,20,Online - Instagram
TXN-000473,SKU-0023,2024-08-30,1,1648,0,Store - Koramangala
TXN-000474,SKU-0024,2024-09-26,1,1079,0,Store - MG Road
TXN-000475,SKU-0024,2024-10-01,1,809,25,Store - Koramangala
TXN-000476,SKU-0024,2024-10-06,2,1079,0,Online - Instagram
TXN-000477,SKU-0024,2024-10-11,1,863,20,Store - MG Road
TXN-000478,SKU-0024,2024-10-16,2,1079,0,Online - Instagram
TXN-000479,SKU-0024,2024-10-20,3,1079,0,Store - Koramangala
TXN-000480,SKU-0024,2024-10-25,2,1079,0,Store - Koramangala
TXN-000481,SKU-0024,2024-10-29,3,917,15,Store - Indiranagar
TXN-000482,SKU-0024,2024-11-01,2,917,15,Online - Nykaa
TXN-000483,SKU-0024,2024-11-04,2,1079,0,Online - Website
TXN-000484,SKU-0024,2024-11-08,1,1079,0,Store - Indiranagar
TXN-000485,SKU-0024,2024-11-12,3,917,15,Online - Nykaa
TXN-000486,SKU-0024,2024-11-15,2,1079,0,Store - Koramangala
TXN-000487,SKU-0024,2024-11-19,2,1079,0,Online - Instagram
TXN-000488,SKU-0024,2024-11-22,2,1079,0,Online - Nykaa
TXN-000489,SKU-0024,2024-11-25,1,971,10,Online - Nykaa
TXN-000490,SKU-0024,2024-11-29,2,1079,0,Store - Koramangala
TXN-000491,SKU-0025,2024-06-26,1,1072,0,Online - Instagram
TXN-000492,SKU-0025,2024-06-29,1,804,25,Online - Nykaa
TXN-000493,SKU-0025,2024-07-01,3,1072,0,Store - MG Road
TXN-000494,SKU-0025,2024-07-03,2,1072,0,Store - MG Road
TXN-000495,SKU-0025,2024-07-07,2,965,10,Online - Instagram
TXN-000496,SKU-0025,2024-07-10,3,965,10,Store - Koramangala
TXN-000497,SKU-0025,2024-07-13,1,1072,0,Store - MG Road
TXN-000498,SKU-0025,2024-07-17,1,1072,0,Online - Website
TXN-000499,SKU-0025,2024-07-19,2,1072,0,Store - Koramangala
TXN-000500,SKU-0025,2024-07-21,2,1072,0,Online - Website
TXN-000501,SKU-0025,2024-07-24,2,1072,0,Store - Indiranagar
TXN-000502,SKU-0025,2024-07-27,1,1072,0,Store - Indiranagar
TXN-000503,SKU-0025,2024-07-30,1,1072,0,Store - Koramangala
TXN-000504,SKU-0025,2024-08-03,1,1072,0,Store - Indiranagar
TXN-000505,SKU-0025,2024-08-07,2,1072,0,Store - Indiranagar
TXN-000506,SKU-0025,2024-08-10,2,1072,0,Store - Indiranagar
TXN-000507,SKU-0025,2024-08-13,3,965,10,Online - Instagram
TXN-000508,SKU-0025,2024-08-16,1,911,15,Store - MG Road
TXN-000509,SKU-0025,2024-08-19,3,1072,0,Store - Indiranagar
TXN-000510,SKU-0025,2024-08-22,1,1072,0,Online - Website
TXN-000511,SKU-0025,2024-08-25,3,1072,0,Online - Instagram
TXN-000512,SKU-0025,2024-08-29,2,804,25,Online - Instagram
TXN-000513,SKU-0025,2024-08-31,1,1072,0,Store - Koramangala
TXN-000514,SKU-0025,2024-09-03,3,1072,0,Online - Website
TXN-000515,SKU-0025,2024-09-07,2,1072,0,Online - Instagram
TXN-000516,SKU-0025,2024-09-11,2,1072,0,Store - MG Road
TXN-000517,SKU-0025,2024-09-14,2,965,10,Online - Instagram
TXN-000518,SKU-0025,2024-09-17,3,804,25,Online - Instagram
TXN-000519,SKU-0025,2024-09-20,3,1072,0,Online - Instagram
TXN-000520,SKU-0025,2024-09-23,3,1072,0,Store - Koramangala
TXN-000521,SKU-0025,2024-09-25,2,911,15,Online - Nykaa
TXN-000522,SKU-0025,2024-09-27,1,1072,0,Online - Nykaa
TXN-000523,SKU-0025,2024-09-29,2,1072,0,Online - Nykaa
TXN-000524,SKU-0026,2024-08-13,1,984,10,Store - Koramangala
TXN-000525,SKU-0026,2024-08-16,1,984,10,Online - Website
TXN-000526,SKU-0026,2024-08-19,3,1093,0,Store - Indiranagar
TXN-000527,SKU-0026,2024-08-23,1,1093,0,Online - Instagram
TXN-000528,SKU-0026,2024-08-28,3,1093,0,Store - Indiranagar
TXN-000529,SKU-0026,2024-08-31,1,1093,0,Online - Instagram
TXN-000530,SKU-0026,2024-09-04,1,1093,0,Online - Instagram
TXN-000531,SKU-0026,2024-09-09,1,1093,0,Store - Koramangala
TXN-000532,SKU-0026,2024-09-13,2,1093,0,Store - Indiranagar
TXN-000533,SKU-0026,2024-09-16,3,1093,0,Store - Koramangala
TXN-000534,SKU-0026,2024-09-20,1,1093,0,Online - Nykaa
TXN-000535,SKU-0026,2024-09-25,3,874,20,Online - Nykaa
TXN-000536,SKU-0026,2024-09-29,3,984,10,Online - Instagram
TXN-000537,SKU-0026,2024-10-04,2,1093,0,Store - Koramangala
TXN-000538,SKU-0026,2024-10-09,3,1093,0,Store - Indiranagar
TXN-000539,SKU-0026,2024-10-12,1,1093,0,Store - Koramangala
TXN-000540,SKU-0026,2024-10-16,3,984,10,Store - MG Road
TXN-000541,SKU-0027,2024-08-20,3,1352,0,Store - Indiranagar
TXN-000542,SKU-0027,2024-08-24,2,1217,10,Online - Instagram
TXN-000543,SKU-0027,2024-08-27,1,1352,0,Store - Indiranagar
TXN-000544,SKU-0027,2024-09-01,1,1352,0,Online - Instagram
TXN-000545,SKU-0027,2024-09-06,1,1352,0,Store - Koramangala
TXN-000546,SKU-0027,2024-09-10,2,1352,0,Online - Website
TXN-000547,SKU-0027,2024-09-14,3,1352,0,Store - MG Road
TXN-000548,SKU-0027,2024-09-19,2,1352,0,Store - Indiranagar
TXN-000549,SKU-0027,2024-09-22,3,1352,0,Online - Nykaa
TXN-000550,SKU-0027,2024-09-27,1,1352,0,Online - Nykaa
TXN-000551,SKU-0027,2024-10-01,1,1352,0,Online - Nykaa
TXN-000552,SKU-0027,2024-10-04,2,1352,0,Online - Website
TXN-000553,SKU-0027,2024-10-08,1,1352,0,Store - MG Road
TXN-000554,SKU-0027,2024-10-11,2,1082,20,Store - Indiranagar
TXN-000555,SKU-0027,2024-10-16,1,1352,0,Online - Nykaa
TXN-000556,SKU-0027,2024-10-20,1,1149,15,Store - Indiranagar
TXN-000557,SKU-0027,2024-10-23,1,1352,0,Store - MG Road
TXN-000558,SKU-0027,2024-10-27,1,1352,0,Online - Website
TXN-000559,SKU-0027,2024-10-31,2,1352,0,Store - Koramangala
TXN-000560,SKU-0028,2024-08-28,1,1275,15,Store - Indiranagar
TXN-000561,SKU-0028,2024-08-31,1,1500,0,Online - Instagram
TXN-000562,SKU-0028,2024-09-02,2,1350,10,Store - Koramangala
TXN-000563,SKU-0028,2024-09-05,1,1275,15,Store - MG Road
TXN-000564,SKU-0028,2024-09-07,1,1500,0,Store - Koramangala
TXN-000565,SKU-0028,2024-09-11,1,1350,10,Store - Koramangala
TXN-000566,SKU-0028,2024-09-13,2,1500,0,Online - Instagram
TXN-000567,SKU-0028,2024-09-15,2,1500,0,Store - MG Road
TXN-000568,SKU-0028,2024-09-17,2,1500,0,Store - Indiranagar
TXN-000569,SKU-0028,2024-09-19,3,1500,0,Online - Website
TXN-000570,SKU-0028,2024-09-23,1,1500,0,Store - Indiranagar
TXN-000571,SKU-0028,2024-09-26,2,1500,0,Store - Indiranagar
TXN-000572,SKU-0028,2024-09-28,1,1500,0,Store - Koramangala
TXN-000573,SKU-0028,2024-09-30,2,1200,20,Online - Instagram
TXN-000574,SKU-0028,2024-10-03,1,1275,15,Online - Website
TXN-000575,SKU-0028,2024-10-05,1,1500,0,Online - Instagram
TXN-000576,SKU-0028,2024-10-08,2,1500,0,Online - Website
TXN-000577,SKU-0028,2024-10-11,2,1125,25,Online - Nykaa
TXN-000578,SKU-0028,2024-10-15,1,1350,10,Online - Website
TXN-000579,SKU-0028,2024-10-18,3,1200,20,Online - Website
TXN-000580,SKU-0028,2024-10-21,2,1500,0,Store - Indiranagar
TXN-000581,SKU-0028,2024-10-23,2,1500,0,Online - Website
TXN-000582,SKU-0028,2024-10-26,2,1500,0,Store - Koramangala
TXN-000583,SKU-0028,2024-10-29,2,1500,0,Store - Koramangala
TXN-000584,SKU-0028,2024-11-01,2,1275,15,Online - Nykaa
TXN-000585,SKU-0029,2024-11-11,2,1560,0,Online - Nykaa
TXN-000586,SKU-0030,2024-10-12,2,1601,0,Online - Nykaa
TXN-000587,SKU-0030,2024-10-13,1,1601,0,Store - Indiranagar
TXN-000588,SKU-0030,2024-10-14,3,1601,0,Online - Instagram
TXN-000589,SKU-0030,2024-10-16,2,1601,0,Online - Instagram
TXN-000590,SKU-0030,2024-10-18,1,1441,10,Store - MG Road
TXN-000591,SKU-0030,2024-10-19,3,1601,0,Store - Koramangala
TXN-000592,SKU-0030,2024-10-20,3,1601,0,Online - Nykaa
TXN-000593,SKU-0030,2024-10-22,2,1601,0,Store - MG Road
TXN-000594,SKU-0030,2024-10-24,1,1601,0,Online - Website
TXN-000595,SKU-0030,2024-10-25,2,1601,0,Online - Nykaa
TXN-000596,SKU-0030,2024-10-28,3,1601,0,Online - Website
TXN-000597,SKU-0030,2024-10-29,2,1601,0,Store - Koramangala
TXN-000598,SKU-0030,2024-10-30,2,1441,10,Online - Website
TXN-000599,SKU-0030,2024-10-31,2,1601,0,Online - Instagram
TXN-000600,SKU-0030,2024-11-02,2,1601,0,Online - Nykaa
TXN-000601,SKU-0030,2024-11-04,2,1281,20,Store - MG Road
TXN-000602,SKU-0030,2024-11-05,2,1601,0,Online - Instagram
TXN-000603,SKU-0030,2024-11-06,2,1601,0,Online - Instagram
TXN-000604,SKU-0030,2024-11-08,2,1601,0,Store - Indiranagar
TXN-000605,SKU-0030,2024-11-10,3,1601,0,Online - Nykaa
TXN-000606,SKU-0030,2024-11-12,1,1601,0,Store - MG Road
TXN-000607,SKU-0030,2024-11-15,1,1601,0,Store - MG Road
TXN-000608,SKU-0031,2024-06-23,2,1080,0,Store - Indiranagar
TXN-000609,SKU-0031,2024-06-24,3,972,10,Store - MG Road
TXN-000610,SKU-0031,2024-06-26,3,1080,0,Store - MG Road
TXN-000611,SKU-0031,2024-06-27,2,1080,0,Store - MG Road
TXN-000612,SKU-0031,2024-06-28,2,1080,0,Store - Koramangala
TXN-000613,SKU-0031,2024-06-30,1,1080,0,Online - Instagram
TXN-000614,SKU-0031,2024-07-02,1,918,15,Online - Nykaa
TXN-000615,SKU-0031,2024-07-04,3,972,10,Store - Koramangala
TXN-000616,SKU-0031,2024-07-06,2,1080,0,Store - MG Road
TXN-000617,SKU-0031,2024-07-09,1,1080,0,Online - Website
TXN-000618,SKU-0031,2024-07-11,3,1080,0,Online - Instagram
TXN-000619,SKU-0031,2024-07-14,2,972,10,Online - Instagram
TXN-000620,SKU-0031,2024-07-15,2,1080,0,Store - Indiranagar
TXN-000621,SKU-0031,2024-07-16,1,1080,0,Online - Instagram
TXN-000622,SKU-0031,2024-07-17,3,1080,0,Store - Indiranagar
TXN-000623,SKU-0031,2024-07-20,2,1080,0,Online - Website
TXN-000624,SKU-0031,2024-07-22,3,1080,0,Store - Indiranagar
TXN-000625,SKU-0031,2024-07-23,1,1080,0,Store - Indiranagar
TXN-000626,SKU-0031,2024-07-26,1,1080,0,Store - Indiranagar
TXN-000627,SKU-0031,2024-07-29,2,972,10,Online - Nykaa
TXN-000628,SKU-0031,2024-07-30,1,1080,0,Online - Website
TXN-000629,SKU-0031,2024-07-31,1,1080,0,Store - Indiranagar
TXN-000630,SKU-0031,2024-08-03,2,1080,0,Online - Website
TXN-000631,SKU-0031,2024-08-06,3,1080,0,Online - Website
TXN-000632,SKU-0031,2024-08-07,2,1080,0,Store - Koramangala
TXN-000633,SKU-0031,2024-08-09,1,1080,0,Online - Nykaa
TXN-000634,SKU-0031,2024-08-10,1,1080,0,Store - Koramangala
TXN-000635,SKU-0031,2024-08-13,1,1080,0,Online - Instagram
TXN-000636,SKU-0031,2024-08-14,3,1080,0,Online - Nykaa
TXN-000637,SKU-0031,2024-08-16,1,1080,0,Store - Indiranagar
TXN-000638,SKU-0031,2024-08-17,1,1080,0,Online - Website
TXN-000639,SKU-0031,2024-08-18,2,1080,0,Online - Website
TXN-000640,SKU-0031,2024-08-21,1,810,25,Store - Indiranagar
TXN-000641,SKU-0031,2024-08-22,3,864,20,Store - Indiranagar
TXN-000642,SKU-0031,2024-08-24,3,864,20,Online - Website
TXN-000643,SKU-0031,2024-08-25,1,1080,0,Store - MG Road
TXN-000644,SKU-0031,2024-08-26,3,1080,0,Store - MG Road
TXN-000645,SKU-0031,2024-08-29,2,1080,0,Online - Nykaa
TXN-000646,SKU-0031,2024-09-01,2,1080,0,Online - Website
TXN-000647,SKU-0031,2024-09-03,3,1080,0,Online - Website
TXN-000648,SKU-0031,2024-09-04,3,1080,0,Online - Website
TXN-000649,SKU-0031,2024-09-05,3,1080,0,Online - Nykaa
TXN-000650,SKU-0031,2024-09-07,3,864,20,Store - MG Road
TXN-000651,SKU-0031,2024-09-10,2,972,10,Online - Website
TXN-000652,SKU-0031,2024-09-11,1,1080,0,Store - Indiranagar
TXN-000653,SKU-0031,2024-09-14,2,864,20,Online - Website
TXN-000654,SKU-0031,2024-09-15,2,1080,0,Store - Indiranagar
TXN-000655,SKU-0031,2024-09-16,3,1080,0,Store - Koramangala
TXN-000656,SKU-0031,2024-09-18,2,1080,0,Store - Indiranagar
TXN-000657,SKU-0031,2024-09-19,2,1080,0,Online - Instagram
TXN-000658,SKU-0031,2024-09-20,3,1080,0,Store - Indiranagar
TXN-000659,SKU-0031,2024-09-21,3,972,10,Store - Koramangala
TXN-000660,SKU-0031,2024-09-24,2,918,15,Store - MG Road
TXN-000661,SKU-0031,2024-09-26,1,972,10,Store - Koramangala
TXN-000662,SKU-0031,2024-09-28,2,864,20,Online - Instagram
TXN-000663,SKU-0031,2024-09-29,2,918,15,Store - Indiranagar
TXN-000664,SKU-0031,2024-10-02,1,1080,0,Online - Nykaa
TXN-000665,SKU-0031,2024-10-05,3,1080,0,Online - Instagram
TXN-000666,SKU-0031,2024-10-06,3,972,10,Online - Nykaa
TXN-000667,SKU-0031,2024-10-07,3,1080,0,Online - Nykaa
TXN-000668,SKU-0031,2024-10-08,1,1080,0,Store - Indiranagar
TXN-000669,SKU-0032,2024-06-07,3,1574,0,Store - MG Road
TXN-000670,SKU-0032,2024-06-08,3,1259,20,Online - Nykaa
TXN-000671,SKU-0032,2024-06-11,2,1574,0,Store - MG Road
TXN-000672,SKU-0032,2024-06-12,3,1338,15,Store - Indiranagar
TXN-000673,SKU-0032,2024-06-14,2,1574,0,Store - Koramangala
TXN-000674,SKU-0032,2024-06-15,1,1574,0,Online - Instagram
TXN-000675,SKU-0032,2024-06-16,2,1574,0,Store - MG Road
TXN-000676,SKU-0032,2024-06-17,1,1574,0,Online - Instagram
TXN-000677,SKU-0032,2024-06-20,1,1259,20,Store - Koramangala
TXN-000678,SKU-0032,2024-06-23,3,1417,10,Store - MG Road
TXN-000679,SKU-0032,2024-06-24,2,1574,0,Online - Instagram
TXN-000680,SKU-0032,2024-06-25,3,1574,0,Store - Indiranagar
TXN-000681,SKU-0032,2024-06-27,3,1338,15,Store - MG Road
TXN-000682,SKU-0032,2024-06-30,2,1574,0,Online - Website
TXN-000683,SKU-0032,2024-07-03,2,1574,0,Online - Website
TXN-000684,SKU-0032,2024-07-05,2,1338,15,Online - Nykaa
TXN-000685,SKU-0032,2024-07-06,2,1574,0,Store - MG Road
TXN-000686,SKU-0032,2024-07-07,3,1574,0,Store - MG Road
TXN-000687,SKU-0032,2024-07-08,3,1417,10,Store - Koramangala
TXN-000688,SKU-0032,2024-07-09,3,1574,0,Online - Nykaa
TXN-000689,SKU-0032,2024-07-11,1,1574,0,Online - Website
TXN-000690,SKU-0032,2024-07-12,2,1574,0,Online - Instagram
TXN-000691,SKU-0032,2024-07-15,1,1574,0,Store - MG Road
TXN-000692,SKU-0032,2024-07-16,1,1417,10,Store - Koramangala
TXN-000693,SKU-0032,2024-07-19,2,1574,0,Store - Indiranagar
TXN-000694,SKU-0032,2024-07-22,1,1574,0,Store - Indiranagar
TXN-000695,SKU-0032,2024-07-25,2,1574,0,Store - MG Road
TXN-000696,SKU-0032,2024-07-26,3,1338,15,Online - Instagram
TXN-000697,SKU-0032,2024-07-29,3,1574,0,Online - Website
TXN-000698,SKU-0032,2024-07-30,2,1574,0,Online - Instagram
TXN-000699,SKU-0032,2024-07-31,1,1574,0,Online - Instagram
TXN-000700,SKU-0032,2024-08-01,2,1574,0,Store - Koramangala
TXN-000701,SKU-0032,2024-08-03,1,1338,15,Store - Koramangala
TXN-000702,SKU-0032,2024-08-06,3,1574,0,Online - Website
TXN-000703,SKU-0032,2024-08-07,3,1574,0,Online - Website
TXN-000704,SKU-0032,2024-08-08,3,1574,0,Store - Koramangala
TXN-000705,SKU-0032,2024-08-09,1,1574,0,Online - Nykaa
TXN-000706,SKU-0032,2024-08-10,2,1574,0,Store - Koramangala
TXN-000707,SKU-0032,2024-08-12,3,1574,0,Store - Indiranagar
TXN-000708,SKU-0032,2024-08-14,3,1574,0,Store - Koramangala
TXN-000709,SKU-0032,2024-08-17,1,1574,0,Online - Website
TXN-000710,SKU-0032,2024-08-19,3,1574,0,Online - Website
TXN-000711,SKU-0032,2024-08-21,2,1574,0,Store - MG Road
TXN-000712,SKU-0032,2024-08-24,1,1574,0,Store - Koramangala
TXN-000713,SKU-0032,2024-08-27,2,1574,0,Online - Website
TXN-000714,SKU-0032,2024-08-29,3,1259,20,Store - MG Road
TXN-000715,SKU-0032,2024-08-31,3,1574,0,Online - Website
TXN-000716,SKU-0032,2024-09-01,2,1574,0,Store - MG Road
TXN-000717,SKU-0032,2024-09-02,2,1574,0,Online - Website
TXN-000718,SKU-0033,2024-09-25,2,1158,10,Online - Instagram
TXN-000719,SKU-0033,2024-09-27,1,1287,0,Online - Instagram
TXN-000720,SKU-0033,2024-09-28,3,1158,10,Store - Koramangala
TXN-000721,SKU-0033,2024-10-01,3,1287,0,Online - Instagram
TXN-000722,SKU-0033,2024-10-03,2,965,25,Store - Koramangala
TXN-000723,SKU-0033,2024-10-05,2,1158,10,Online - Instagram
TXN-000724,SKU-0033,2024-10-07,2,1287,0,Store - Koramangala
TXN-000725,SKU-0033,2024-10-10,2,1287,0,Store - Koramangala
TXN-000726,SKU-0033,2024-10-13,1,1287,0,Store - MG Road
TXN-000727,SKU-0033,2024-10-16,1,1287,0,Online - Website
TXN-000728,SKU-0033,2024-10-18,3,1287,0,Online - Website
TXN-000729,SKU-0033,2024-10-20,3,1287,0,Store - Indiranagar
TXN-000730,SKU-0033,2024-10-21,3,1287,0,Online - Nykaa
TXN-000731,SKU-0033,2024-10-23,3,1287,0,Online - Website
TXN-000732,SKU-0033,2024-10-24,1,1287,0,Online - Instagram
TXN-000733,SKU-0033,2024-10-27,3,1287,0,Store - MG Road
TXN-000734,SKU-0033,2024-10-28,2,1158,10,Store - Koramangala
TXN-000735,SKU-0033,2024-10-30,1,1287,0,Store - MG Road
TXN-000736,SKU-0033,2024-11-02,1,1287,0,Store - MG Road
TXN-000737,SKU-0033,2024-11-03,2,1287,0,Store - Koramangala
TXN-000738,SKU-0033,2024-11-06,2,1287,0,Store - Koramangala
TXN-000739,SKU-0033,2024-11-09,3,1287,0,Store - Indiranagar
TXN-000740,SKU-0033,2024-11-10,3,965,25,Store - MG Road
TXN-000741,SKU-0033,2024-11-11,1,1287,0,Online - Nykaa
TXN-000742,SKU-0033,2024-11-13,1,1287,0,Online - Instagram
TXN-000743,SKU-0033,2024-11-14,3,1287,0,Online - Nykaa
TXN-000744,SKU-0033,2024-11-16,3,1287,0,Online - Nykaa
TXN-000745,SKU-0033,2024-11-18,2,1287,0,Store - Koramangala
TXN-000746,SKU-0033,2024-11-21,3,1287,0,Online - Nykaa
TXN-000747,SKU-0033,2024-11-23,2,1287,0,Online - Website
TXN-000748,SKU-0034,2024-10-28,3,1347,0,Online - Nykaa
TXN-000749,SKU-0034,2024-10-31,2,1347,0,Store - Koramangala
TXN-000750,SKU-0034,2024-11-02,2,1347,0,Online - Instagram
TXN-000751,SKU-0034,2024-11-03,3,1347,0,Online - Nykaa
TXN-000752,SKU-0034,2024-11-04,1,1347,0,Online - Instagram
TXN-000753,SKU-0034,2024-11-06,3,1347,0,Store - Indiranagar
TXN-000754,SKU-0034,2024-11-08,2,1347,0,Online - Instagram
TXN-000755,SKU-0034,2024-11-11,3,1347,0,Store - Indiranagar
TXN-000756,SKU-0034,2024-11-14,2,1347,0,Online - Instagram
TXN-000757,SKU-0034,2024-11-16,3,1347,0,Store - Indiranagar
TXN-000758,SKU-0034,2024-11-18,1,1347,0,Store - Koramangala
TXN-000759,SKU-0034,2024-11-19,3,1347,0,Online - Nykaa
TXN-000760,SKU-0034,2024-11-20,3,1347,0,Online - Nykaa
TXN-000761,SKU-0034,2024-11-23,2,1347,0,Store - Indiranagar
TXN-000762,SKU-0034,2024-11-26,1,1347,0,Online - Nykaa
TXN-000763,SKU-0034,2024-11-29,2,1078,20,Store - Indiranagar
TXN-000764,SKU-0035,2024-06-13,2,1699,0,Online - Nykaa
TXN-000765,SKU-0035,2024-06-21,1,1274,25,Store - Koramangala
TXN-000766,SKU-0035,2024-06-29,1,1529,10,Online - Instagram
TXN-000767,SKU-0035,2024-07-06,2,1699,0,Store - Koramangala
TXN-000768,SKU-0035,2024-07-14,2,1444,15,Store - Koramangala
